0,-3,6E-177,424,6
1,-3,5991E-177,239,8
2,-3,5982E-177,239,8
3,-3,5973E-177,239,8
4,-3,5964E-177,239,8
5,-3,5955E-177,239,8
6,-3,5946E-177,239,8
7,-3,5937E-177,239,8
8,-3,5928E-177,239,8
9,-3,5919E-177,239,8
10,-3,591E-177,239,8
11,-3,5901E-177,239,8
12,-3,5892E-177,239,8
13,-3,5883E-177,239,8
14,-3,5874E-177,239,8
15,-3,5865E-177,239,8
16,-3,5856E-177,239,8
17,-3,5847E-177,240,2
18,-3,5838E-177,240,2
19,-3,5829E-177,240,2
20,-3,582E-177,240,2
21,-3,5811E-177,240,2
22,-3,5802E-177,240,2
23,-3,5793E-177,240,2
24,-3,5784E-177,240,2
25,-3,5775E-177,240,2
26,-3,5766E-177,240,2
27,-3,5757E-177,240,2
28,-3,5748E-177,240,2
29,-3,5739E-177,240,2
30,-3,573E-177,240,2
31,-3,5721E-177,240,2
32,-3,5712E-177,240,6
33,-3,5703E-177,240,6
34,-3,5694E-177,240,6
35,-3,5685E-177,240,6
36,-3,5676E-177,240,6
37,-3,5667E-177,240,6
38,-3,5658E-177,240,6
39,-3,5649E-177,240,6
40,-3,564E-177,240,6
41,-3,5631E-177,240,6
42,-3,5622E-177,240,6
43,-3,5613E-177,240,6
44,-3,5604E-177,240,6
45,-3,5595E-177,240,6
46,-3,5586E-177,240,6
47,-3,5577E-177,240,6
48,-3,5568E-177,240,8
49,-3,5559E-177,240,8
50,-3,555E-177,240,8
51,-3,5541E-177,240,8
52,-3,5532E-177,240,8
53,-3,5523E-177,240,8
54,-3,5514E-177,240,8
55,-3,5505E-177,240,8
56,-3,5496E-177,240,8
57,-3,5487E-177,240,8
58,-3,5478E-177,240,8
59,-3,5469E-177,240,8
60,-3,546E-177,240,8
61,-3,5451E-177,240,8
62,-3,5442E-177,240,8
63,-3,5433E-177,240,8
64,-3,5424E-177,240,8
65,-3,5415E-177,240,8
66,-3,5406E-177,240,8
67,-3,5397E-177,240,8
68,-3,5388E-177,240,8
69,-3,5379E-177,241,2
70,-3,537E-177,241,2
71,-3,5361E-177,241,2
72,-3,5352E-177,241,2
73,-3,5343E-177,241,2
74,-3,5334E-177,241,2
75,-3,5325E-177,241,2
76,-3,5316E-177,241,2
77,-3,5307E-177,241,2
78,-3,5298E-177,241,2
79,-3,5289E-177,241,2
80,-3,528E-177,241,2
81,-3,5271E-177,241,6
82,-3,5262E-177,241,2
83,-3,5253E-177,241,6
84,-3,5244E-177,241,6
85,-3,5235E-177,241,6
86,-3,5226E-177,241,6
87,-3,5217E-177,241,6
88,-3,5208E-177,241,6
89,-3,5199E-177,241,6
90,-3,519E-177,241,6
91,-3,5181E-177,241,6
92,-3,5172E-177,241,6
93,-3,5163E-177,241,6
94,-3,5154E-177,241,6
95,-3,5145E-177,241,8
96,-3,5136E-177,241,8
97,-3,5127E-177,241,8
98,-3,5118E-177,241,8
99,-3,5109E-177,241,8
100,-3,51E-177,241,8
101,-3,5091E-177,241,8
102,-3,5082E-177,241,8
103,-3,5073E-177,241,8
104,-3,5064E-177,241,8
105,-3,5055E-177,241,8
106,-3,5046E-177,241,8
107,-3,5037E-177,241,8
108,-3,5028E-177,241,8
109,-3,5019E-177,241,8
110,-3,501E-177,241,8
111,-3,5001E-177,241,8
112,-3,4992E-177,241,8
113,-3,4983E-177,241,8
114,-3,4974E-177,241,8
115,-3,4965E-177,242,2
116,-3,4956E-177,242,2
117,-3,4947E-177,242,2
118,-3,4938E-177,242,2
119,-3,4929E-177,242,2
120,-3,492E-177,242,2
121,-3,4911E-177,242,2
122,-3,4902E-177,242,2
123,-3,4893E-177,242,2
124,-3,4884E-177,242,2
125,-3,4875E-177,242,2
126,-3,4866E-177,242,6
127,-3,4857E-177,242,6
128,-3,4848E-177,242,6
129,-3,4839E-177,242,6
130,-3,483E-177,242,6
131,-3,4821E-177,242,6
132,-3,4812E-177,242,6
133,-3,4803E-177,242,6
134,-3,4794E-177,242,6
135,-3,4785E-177,242,6
136,-3,4776E-177,242,6
137,-3,4767E-177,242,6
138,-3,4758E-177,242,8
139,-3,4749E-177,242,6
140,-3,474E-177,242,8
141,-3,4731E-177,242,8
142,-3,4722E-177,242,8
143,-3,4713E-177,242,8
144,-3,4704E-177,242,8
145,-3,4695E-177,242,8
146,-3,4686E-177,242,8
147,-3,4677E-177,242,8
148,-3,4668E-177,243,2
149,-3,4659E-177,243,2
150,-3,465E-177,243,2
151,-3,4641E-177,243,2
152,-3,4632E-177,243,2
153,-3,4623E-177,243,2
154,-3,4614E-177,243,2
155,-3,4605E-177,243,2
156,-3,4596E-177,243,2
157,-3,4587E-177,243,6
158,-3,4578E-177,243,6
159,-3,4569E-177,243,6
160,-3,456E-177,243,6
161,-3,4551E-177,243,6
162,-3,4542E-177,243,6
163,-3,4533E-177,243,6
164,-3,4524E-177,243,6
165,-3,4515E-177,243,6
166,-3,4506E-177,243,6
167,-3,4497E-177,243,8
168,-3,4488E-177,243,8
169,-3,4479E-177,243,8
170,-3,447E-177,243,8
171,-3,4461E-177,243,8
172,-3,4452E-177,243,8
173,-3,4443E-177,243,8
174,-3,4434E-177,243,8
175,-3,4425E-177,243,8
176,-3,4416E-177,243,8
177,-3,4407E-177,244,2
178,-3,4398E-177,244,2
179,-3,4389E-177,244,2
180,-3,438E-177,244,2
181,-3,4371E-177,244,2
182,-3,4362E-177,244,2
183,-3,4353E-177,244,2
184,-3,4344E-177,244,2
185,-3,4335E-177,244,6
186,-3,4326E-177,244,6
187,-3,4317E-177,244,6
188,-3,4308E-177,244,6
189,-3,4299E-177,244,6
190,-3,429E-177,244,6
191,-3,4281E-177,244,6
192,-3,4272E-177,244,6
193,-3,4263E-177,244,8
194,-3,4254E-177,244,8
195,-3,4245E-177,244,8
196,-3,4236E-177,244,8
197,-3,4227E-177,244,8
198,-3,4218E-177,244,8
199,-3,4209E-177,244,8
200,-3,42E-177,244,8
201,-3,4191E-177,244,8
202,-3,4182E-177,245,2
203,-3,4173E-177,245,2
204,-3,4164E-177,245,2
205,-3,4155E-177,245,2
206,-3,4146E-177,245,2
207,-3,4137E-177,245,2
208,-3,4128E-177,245,2
209,-3,4119E-177,245,2
210,-3,411E-177,245,6
211,-3,4101E-177,245,6
212,-3,4092E-177,245,6
213,-3,4083E-177,245,6
214,-3,4074E-177,245,6
215,-3,4065E-177,245,6
216,-3,4056E-177,245,8
217,-3,4047E-177,245,8
218,-3,4038E-177,245,8
219,-3,4029E-177,245,8
220,-3,402E-177,245,8
221,-3,4011E-177,245,8
222,-3,4002E-177,245,8
223,-3,3993E-177,245,8
224,-3,3984E-177,246,2
225,-3,3975E-177,246,2
226,-3,3966E-177,246,2
227,-3,3957E-177,246,2
228,-3,3948E-177,246,2
229,-3,3939E-177,246,2
230,-3,393E-177,246,2
231,-3,3921E-177,246,2
232,-3,3912E-177,246,2
233,-3,3903E-177,246,6
234,-3,3894E-177,246,6
235,-3,3885E-177,246,6
236,-3,3876E-177,246,6
237,-3,3867E-177,246,6
238,-3,3858E-177,246,6
239,-3,3849E-177,246,6
240,-3,384E-177,246,6
241,-3,3831E-177,246,8
